station,day,max_temp_f,min_temp_f,min_rh,avg_rh,max_rh
TJIG,9/17/2023,89.6,80.6,66.35352,76.873276,83.66177
TJIG,9/18/2023,87.8,80.6,66.35352,76.4161,83.66177
TJIG,9/19/2023,87.8,82.4,70.44994,77.553856,79.17608
TJIG,9/20/2023,87.8,80.6,70.44994,80.36522,88.826744
TJIG,9/21/2023,87.8,80.6,70.44994,80.34674,88.90445
TJIG,9/22/2023,89.6,80.6,66.35352,77.42754,83.66177
TJIG,9/23/2023,89.6,80.6,70.630974,80.61869,88.90445
TJIG,9/24/2023,89.6,80.6,70.44994,78.69371,83.66177
TJIG,9/25/2023,89.6,82.4,70.44994,77.53319,83.772194
TJIG,9/26/2023,89.6,84.2,66.35352,75.43636,79.17608
TJIG,9/27/2023,87.8,78.8,74.76602,80.94327,88.90445
TJIG,9/28/2023,89.6,80.6,70.630974,82.83001,94.26866
TJIG,9/29/2023,89.6,82.4,70.630974,83.04734,94.309654
TJIG,9/30/2023,87.8,82.4,74.76602,84.4483,94.309654
TJIG,10/1/2023,86,78.8,83.88154,90.66885,94.309654
TJIG,10/2/2023,87.8,84.2,74.76602,79.96607,83.88154
TJIG,10/3/2023,87.8,80.6,74.76602,88.0539,94.309654
TJIG,10/4/2023,87.8,80.6,66.35352,80.48509,88.826744
TJIG,10/5/2023,93.2,80.6,56.010715,70.6229,78.90113
TJIG,10/6/2023,91.4,82.4,59.012367,72.62332,83.88154
TJIG,10/7/2023,93.2,82.4,49.362175,66.60751,79.039246
TJIG,10/8/2023,93.2,80.6,52.73017,68.354904,78.76171
TJIG,10/9/2023,93.2,82.4,56.010715,75.61677,88.90445
TJIG,10/10/2023,87.8,82.4,66.35352,72.60991,79.039246
TJIG,10/11/2023,87.8,78.8,62.467205,74.01011,83.55026
TJIG,10/12/2023,87.8,82.4,74.76602,79.48514,83.88154
TJIG,10/13/2023,87.8,80.6,66.35352,77.51786,83.66177
TJIG,10/14/2023,87.8,80.6,62.467205,76.674614,83.772194
TJIG,10/15/2023,89.6,80.6,66.55361,75.9953,83.772194
TJIG,10/16/2023,95,80.6,49.619205,71.844864,83.66177
TJIG,10/17/2023,89.6,80.6,62.683746,75.804726,83.66177
TJIG,10/18/2023,89.6,80.6,62.683746,77.92587,88.826744
TJIG,10/19/2023,89.6,82.4,66.35352,75.09938,78.90113
TJIG,10/20/2023,87.8,80.6,70.44994,85.56706,94.26866
TJIG,10/21/2023,87.8,82.4,70.44994,81.97968,88.90445
TJIG,10/22/2023,84.2,78.8,74.44338,88.95425,94.26866
TJIG,10/23/2023,87.8,80.6,70.26737,78.076965,83.66177
TJIG,10/24/2023,87.8,80.6,66.35352,80.339226,88.826744
TJIG,10/25/2023,84.2,75.2,78.90113,87.518135,94.22723
TJIG,10/26/2023,84.2,77,69.897545,82.806595,94.18534
TJIG,10/27/2023,86,77,74.60542,91.52312,100
TJIG,10/28/2023,86,77,70.26737,83.49203,94.18534
TJIG,10/29/2023,87.8,77,66.35352,83.37792,94.18534
TJIG,10/30/2023,84.2,78.8,69.897545,81.26488,88.74824
TJIG,10/31/2023,89.6,78.8,58.781776,73.35679,83.55026
TJIG,11/1/2023,87.8,80.6,66.15182,75.345795,83.66177
TJIG,11/2/2023,87.8,80.6,66.35352,73.61723,78.76171
TJIG,11/3/2023,87.8,80.6,66.35352,72.375084,79.039246
TJIG,11/4/2023,87.8,80.6,66.35352,76.53465,83.66177
TJIG,11/5/2023,87.8,78.8,66.15182,76.47895,83.55026
TJIG,11/6/2023,87.8,77,74.44338,82.318794,100
TJIG,11/7/2023,86,78.8,62.249004,79.55897,83.66177
TJIG,11/8/2023,86,75.2,66.15182,83.55311,100
TJIG,11/9/2023,86,77,70.26737,89.187706,94.22723
TJIG,11/10/2023,82.4,78.8,74.2799,81.53715,88.74824
TJIG,11/11/2023,86,78.8,66.15182,77.04989,83.66177
TJIG,11/12/2023,86,78.8,66.15182,76.47469,83.66177
TJIG,11/13/2023,86,78.8,66.15182,75.97096,83.55026
TJIG,11/14/2023,86,78.8,65.94849,73.46079,78.76171
TJIG,11/15/2023,87.8,77,58.549522,73.807076,83.437645
TJIG,11/16/2023,87.8,78.8,55.28835,71.172806,78.62098
TJIG,11/17/2023,91.4,78.8,55.77155,73.91635,83.55026
TJIG,11/18/2023,87.8,82.4,62.467205,72.42575,78.90113
TJIG,11/19/2023,89.6,80.6,52.23055,68.13139,78.76171
TJIG,11/20/2023,82.4,80.6,74.2799,80.359474,83.66177
TJIG,11/21/2023,82.4,75.2,74.2799,86.515015,100
TJIG,11/22/2023,82.4,80.6,69.897545,76.178894,78.76171
TJIG,11/23/2023,84.2,75.2,70.083244,81.99206,88.668915
TJIG,11/24/2023,84.2,75.2,74.2799,83.46652,94.14301
TJIG,11/25/2023,84.2,77,69.897545,81.00373,88.74824
TJIG,11/26/2023,84.2,75.2,70.083244,82.23942,94.14301
TJIG,11/27/2023,84.2,75.2,70.083244,76.68501,83.32391
TJIG,11/28/2023,84.2,75.2,65.94849,79.17333,88.668915
TJIG,11/29/2023,84.2,75.2,65.94849,77.26918,88.588776
TJIG,11/30/2023,84.2,77,65.94849,73.4157,88.668915
TJIG,12/1/2023,84.2,80.6,65.94849,73.89086,78.76171
TJIG,12/2/2023,84.2,78.8,65.94849,73.25077,78.62098
TJIG,12/3/2023,82.4,80.6,58.07999,66.727196,74.114944
TJIG,12/4/2023,86,75.2,66.15182,76.29177,83.32391
TJIG,12/5/2023,84.2,78.8,62.02914,73.441345,83.55026
TJIG,12/6/2023,84.2,78.8,65.94849,73.60168,78.62098
TJIG,12/7/2023,84.2,75.2,65.74351,79.306046,88.588776
TJIG,12/8/2023,86,75.2,65.94849,79.0763,94.14301
TJIG,12/9/2023,84.2,80.6,65.94849,70.19103,74.114944
TJIG,12/10/2023,82.4,73.4,74.2799,86.69788,94.14301
TJIG,12/11/2023,84.2,75.2,70.083244,81.53012,94.14301
TJIG,12/12/2023,84.2,77,65.94849,72.655975,83.437645
TJIG,12/13/2023,82.4,80.6,61.58435,67.73425,78.76171
TJIG,12/14/2023,82.4,77,61.807594,73.303474,83.437645
TJIG,12/15/2023,80.6,73.4,74.114944,83.86456,94.14301
TJIG,12/16/2023,82.4,73.4,69.897545,85.524254,94.14301
TJIG,12/17/2023,80.6,75.2,78.62098,87.76462,94.14301
TJIG,12/18/2023,82.4,75.2,65.74351,76.38604,83.32391
TJIG,12/19/2023,84.2,73.4,58.07999,75.26459,88.507805
TJIG,12/20/2023,80.6,73.4,69.71026,81.54565,88.668915
TJIG,12/21/2023,82.4,73.4,69.897545,81.3033,88.507805
TJIG,12/22/2023,82.4,75.2,65.74351,81.33928,88.588776
TJIG,12/23/2023,80.6,73.4,74.114944,82.907936,94.10022
TJIG,12/24/2023,82.4,73.4,69.52137,79.40829,88.507805
TJIG,12/25/2023,80.6,71.6,69.71026,78.578575,83.55026
TJIG,12/26/2023,80.6,73.4,65.536865,81.683464,94.10022
TJIG,12/27/2023,80.6,73.4,69.71026,79.1044,88.507805
TJIG,12/28/2023,80.6,73.4,65.536865,77.52267,88.507805
TJIG,12/29/2023,82.4,71.6,58.07999,75.584625,83.09303
TJIG,12/30/2023,82.4,73.4,61.807594,74.7892,83.32391
TJIG,12/31/2023,82.4,73.4,65.74351,81.754196,94.10022
TJIG,1/1/2024,82.4,73.4,69.897545,77.25574,83.32391
TJIG,1/2/2024,82.4,75.2,61.807594,76.9703,88.588776
TJIG,1/3/2024,82.4,73.4,69.71026,79.201805,88.507805
TJIG,1/4/2024,84.2,75.2,69.897545,80.27862,88.588776
TJIG,1/5/2024,82.4,73.4,65.536865,78.29484,88.507805
TJIG,1/6/2024,84.2,77,69.897545,80.52425,88.668915
TJIG,1/7/2024,84.2,75.2,69.897545,79.76019,88.588776
TJIG,1/8/2024,84.2,73.4,65.94849,79.70782,88.507805
TJIG,1/9/2024,84.2,78.8,65.94849,74.69424,78.76171
TJIG,1/10/2024,84.2,77,65.94849,79.08089,83.66177
TJIG,1/11/2024,84.2,75.2,74.2799,81.99212,88.668915
TJIG,1/12/2024,84.2,75.2,69.897545,82.31523,94.14301
TJIG,1/13/2024,84.2,77,69.897545,76.91209,83.437645
TJIG,1/14/2024,84.2,75.2,65.74351,76.86023,88.588776
TJIG,1/15/2024,80.6,75.2,78.62098,82.158134,94.14301
TJIG,1/16/2024,84.2,75.2,65.74351,79.05157,94.14301
TJIG,1/17/2024,82.4,78.8,69.897545,73.89217,83.55026
TJIG,1/18/2024,84.2,75.2,62.02914,76.05419,83.55026
TJIG,1/19/2024,84.2,75.2,62.02914,80.127785,88.588776
TJIG,1/20/2024,87.8,75.2,55.28835,78.27434,88.588776
TJIG,1/21/2024,84.2,75.2,74.114944,82.53581,94.14301
TJIG,1/22/2024,84.2,78.8,65.74351,72.18676,78.62098
TJIG,1/23/2024,84.2,78.8,58.315598,67.833435,74.114944
TJIG,1/24/2024,78.8,75.2,83.55026,84.79905,88.668915
TJIG,1/25/2024,82.4,78.8,61.58435,70.19151,73.9485
TJIG,1/26/2024,82.4,75.2,61.58435,70.07405,73.9485
TJIG,1/27/2024,82.4,75.2,65.74351,73.818756,83.32391
TJIG,1/28/2024,82.4,73.4,65.74351,77.57986,88.507805
TJIG,1/29/2024,87.8,71.6,45.87598,74.55622,88.42599
TJIG,1/30/2024,82.4,71.6,57.842686,74.028984,83.09303
TJIG,1/31/2024,78.8,71.6,78.62098,90.71926,94.10022
TJIG,2/1/2024,80.6,73.4,73.9485,81.07488,88.588776
TJIG,2/2/2024,78.8,71.6,61.3594,71.34483,94.05696
TJIG,2/3/2024,80.6,71.6,61.58435,74.78675,83.09303
TJIG,2/4/2024,84.2,73.4,62.02914,78.18379,88.507805
TJIG,2/5/2024,89.6,77,52.23055,69.01759,83.437645
TJIG,2/6/2024,86,77,65.94849,79.35343,94.18534
TJIG,2/7/2024,80.6,75.2,73.9485,81.15823,94.14301
TJIG,2/8/2024,78.8,69.8,65.32855,81.96274,88.588776
TJIG,2/9/2024,78.8,75.2,50.693428,59.68291,64.90684
TJIG,2/10/2024,80.6,75.2,50.43159,57.258488,65.32855
TJIG,2/11/2024,80.6,75.2,61.3594,67.1019,73.6111
TJIG,2/12/2024,82.4,71.6,61.807594,79.72494,94.05696
TJIG,2/13/2024,84.2,71.6,62.02914,81.7229,94.05696
TJIG,2/14/2024,84.2,73.4,62.02914,80.55204,88.507805
TJIG,2/15/2024,82.4,73.4,74.114944,81.91816,88.588776
TJIG,2/16/2024,82.4,75.2,65.536865,78.54619,88.588776
TJIG,2/17/2024,87.8,75.2,48.84356,72.27831,88.588776
TJIG,2/18/2024,87.8,73.4,48.581966,66.4813,83.209045
TJIG,2/19/2024,89.6,77,52.23055,65.44944,78.76171
TJIG,2/20/2024,84.2,75.2,65.74351,79.277245,88.588776
TJIG,2/21/2024,86,75.2,55.044296,76.25296,88.588776
TJIG,2/22/2024,80.6,71.6,54.30221,79.836266,94.05696
TJIG,2/23/2024,80.6,69.8,50.953636,65.59645,77.89702
TJIG,2/24/2024,82.4,71.6,65.536865,73.92099,78.04456
TJIG,2/25/2024,,,,,
TJIG,2/26/2024,78.8,73.4,78.62098,88.58545,94.14301
TJIG,2/27/2024,80.6,75.2,73.9485,83.8299,88.588776
TJIG,2/28/2024,82.4,73.4,69.897545,83.312096,94.10022
TJIG,2/29/2024,80.6,78.8,69.71026,75.731865,78.62098
TJIG,3/1/2024,80.6,73.4,69.71026,78.53235,100
TJIG,3/2/2024,82.4,77,54.051514,63.654953,69.71026
TJIG,3/3/2024,82.4,73.4,65.32855,73.413414,94.10022
TJIG,3/4/2024,82.4,78.8,61.58435,69.5316,73.9485
TJIG,3/5/2024,82.4,71.6,61.58435,73.022964,83.09303
TJIG,3/6/2024,82.4,73.4,65.74351,77.33363,88.507805
TJIG,3/7/2024,86,75.2,62.249004,77.212135,83.437645
TJIG,3/8/2024,84.2,75.2,69.897545,80.05461,88.588776
TJIG,3/9/2024,82.4,77,74.2799,79.76062,83.437645
TJIG,3/10/2024,84.2,77,69.897545,76.690704,83.437645
TJIG,3/11/2024,82.4,75.2,69.897545,79.43663,88.588776
TJIG,3/12/2024,82.4,75.2,69.897545,79.27313,88.588776
TJIG,3/13/2024,82.4,75.2,61.807594,71.39104,78.335495
TJIG,3/14/2024,84.2,75.2,65.94849,78.851036,88.588776
TJIG,3/15/2024,82.4,77,69.897545,78.48759,88.668915
TJIG,3/16/2024,84.2,75.2,65.94849,85.754486,94.14301
TJIG,3/17/2024,84.2,73.4,70.083244,80.39713,88.507805
TJIG,3/18/2024,89.6,78.8,46.142197,67.22469,83.55026
TJIG,3/19/2024,91.4,78.8,52.23055,69.1698,83.55026
TJIG,3/20/2024,84.2,77,65.94849,81.387695,88.668915
TJIG,3/21/2024,84.2,77,69.897545,81.174034,88.668915
TJIG,3/22/2024,84.2,80.6,69.897545,75.008675,78.76171
TJIG,3/23/2024,84.2,78.8,65.94849,75.08797,88.98136
TJIG,3/24/2024,89.6,78.8,49.103626,65.05313,78.62098
TJIG,3/25/2024,89.6,78.8,52.23055,74.86673,88.74824
TJIG,3/26/2024,82.4,73.4,69.71026,82.362236,94.14301
TJIG,3/27/2024,80.6,78.8,61.58435,65.17352,69.71026
TJIG,3/28/2024,82.4,73.4,54.551235,62.656723,68.94494
TJIG,3/29/2024,82.4,73.4,57.842686,67.41919,78.19072
TJIG,3/30/2024,82.4,73.4,61.58435,69.09202,73.44011
TJIG,3/31/2024,82.4,73.4,69.71026,80.77877,94.14301
TJIG,4/1/2024,80.6,75.2,69.71026,75.99023,88.588776
TJIG,4/2/2024,82.4,78.8,69.71026,73.160324,78.62098
TJIG,4/3/2024,82.4,75.2,69.71026,77.31696,83.32391
TJIG,4/4/2024,84.2,77,58.315598,72.28081,78.47891
TJIG,4/5/2024,86,78.8,70.083244,77.77834,83.55026
TJIG,4/6/2024,86,78.8,70.26737,79.047935,88.90445
TJIG,4/7/2024,86,78.8,65.94849,79.00559,88.74824
TJIG,4/8/2024,86,75.2,70.26737,81.323395,88.668915
TJIG,4/9/2024,80.6,77,69.71026,73.99048,78.62098
TJIG,4/10/2024,82.4,78.8,65.32855,67.32701,74.114944
TJIG,4/11/2024,84.2,78.8,65.94849,76.15104,83.55026
TJIG,4/12/2024,82.4,78.8,78.90113,85.59019,88.74824
TJIG,4/13/2024,84.2,77,65.94849,77.76915,88.668915
TJIG,4/14/2024,84.2,77,74.2799,80.96336,88.74824
TJIG,4/15/2024,84.2,77,70.083244,86.08755,94.18534
TJIG,4/16/2024,82.4,73.4,78.90113,85.26038,100
TJIG,4/17/2024,82.4,78.8,74.2799,79.08627,83.55026
TJIG,4/18/2024,82.4,75.2,69.897545,81.531235,94.14301
TJIG,4/19/2024,82.4,75.2,69.897545,83.73612,94.14301
TJIG,4/20/2024,84.2,80.6,62.02914,69.047516,74.114944
TJIG,4/21/2024,82.4,77,65.74351,78.27033,88.668915
TJIG,4/22/2024,82.4,75.2,74.2799,82.15817,100
TJIG,4/23/2024,86,77,66.15182,82.44163,94.18534
TJIG,4/24/2024,84.2,77,70.083244,80.214096,88.668915
TJIG,4/25/2024,84.2,77,74.2799,80.39949,88.668915
TJIG,4/26/2024,86,78.8,66.15182,76.34421,83.55026
TJIG,4/27/2024,84.2,77,70.083244,81.038704,88.668915
TJIG,4/28/2024,82.4,75.2,65.74351,72.215126,88.588776
TJIG,4/29/2024,80.6,75.2,74.114944,78.70055,94.14301
TJIG,4/30/2024,82.4,78.8,69.897545,77.422966,83.55026
TJIG,5/1/2024,82.4,78.8,78.76171,84.3267,88.826744
TJIG,5/2/2024,84.2,78.8,74.44338,84.367645,88.826744
TJIG,5/3/2024,84.2,73.4,74.44338,85.32389,94.14301
TJIG,5/4/2024,84.2,75.2,70.083244,80.7658,88.588776
TJIG,5/5/2024,86,78.8,70.26737,83.213036,88.90445
TJIG,5/6/2024,86,80.6,78.90113,84.95809,94.26866
TJIG,5/7/2024,82.4,75.2,78.90113,88.39965,100
TJIG,5/8/2024,84.2,78.8,74.2799,82.75732,88.74824
TJIG,5/9/2024,86,78.8,70.083244,80.02381,88.826744
TJIG,5/10/2024,84.2,77,74.2799,83.10406,94.18534
TJIG,5/11/2024,91.4,78.8,52.481148,71.760544,83.66177
TJIG,5/12/2024,91.4,80.6,52.481148,74.03239,83.772194
TJIG,5/13/2024,87.8,84.2,74.44338,75.79692,83.88154
TJIG,5/14/2024,86,80.6,70.26737,77.446365,83.772194
TJIG,5/15/2024,86,80.6,70.26737,75.10709,78.76171
TJIG,5/16/2024,86,80.6,70.083244,74.66756,78.76171
TJIG,5/17/2024,87.8,80.6,66.15182,75.23527,83.88154
TJIG,5/18/2024,87.8,80.6,66.35352,79.92904,83.88154
TJIG,5/19/2024,91.4,82.4,55.77155,74.6001,79.17608
TJIG,5/20/2024,89.6,82.4,62.683746,73.792534,78.90113
TJIG,5/21/2024,93.2,80.6,49.362175,63.619907,70.44994
TJIG,5/22/2024,84.2,80.6,78.90113,84.71001,94.26866
TJIG,5/23/2024,91.4,78.8,55.77155,76.17351,88.826744
TJIG,5/24/2024,87.8,82.4,66.15182,75.4665,79.17608
TJIG,5/25/2024,89.6,82.4,66.35352,77.01619,83.88154
TJIG,5/26/2024,87.8,82.4,66.35352,78.25789,83.772194
TJIG,5/27/2024,87.8,82.4,74.2799,81.72668,94.309654
TJIG,5/28/2024,87.8,80.6,74.76602,86.511696,94.26866
TJIG,5/29/2024,87.8,80.6,74.60542,84.250755,94.26866
TJIG,5/30/2024,89.6,82.4,62.683746,77.90821,88.90445
TJIG,5/31/2024,93.2,82.4,49.619205,67.62877,78.90113
TJIG,6/1/2024,89.6,84.2,55.530766,73.572655,83.88154
TJIG,6/2/2024,86,75.2,79.17608,87.55365,94.18534
TJIG,6/3/2024,91.4,80.6,59.241306,79.20634,88.90445
TJIG,6/4/2024,93.2,82.4,55.77155,70.89184,83.772194
TJIG,6/5/2024,91.4,80.6,59.241306,75.148476,83.88154
TJIG,6/6/2024,87.8,80.6,66.35352,81.66927,88.826744
TJIG,6/7/2024,93.2,82.4,49.619205,67.405914,78.90113
TJIG,6/8/2024,93.2,82.4,49.619205,66.26609,78.90113
TJIG,6/9/2024,89.6,84.2,70.44994,75.61986,83.88154
TJIG,6/10/2024,87.8,82.4,70.44994,77.96248,88.98136
TJIG,6/11/2024,87.8,84.2,66.35352,72.881165,83.88154
TJIG,6/12/2024,89.6,84.2,66.35352,73.997604,83.88154
TJIG,6/13/2024,87.8,84.2,70.44994,75.58378,79.039246
TJIG,6/14/2024,87.8,84.2,66.35352,72.74635,79.039246
TJIG,6/15/2024,89.6,80.6,62.683746,77.81775,88.90445
TJIG,6/16/2024,87.8,78.8,62.467205,77.21937,83.66177
TJIG,6/17/2024,87.8,80.6,70.44994,79.06907,83.66177
TJIG,6/18/2024,89.6,80.6,55.530766,71.82528,78.90113
TJIG,6/19/2024,93.2,80.6,52.73017,75.014275,83.66177
TJIG,6/20/2024,89.6,84.2,66.55361,74.21549,79.17608
TJIG,6/21/2024,87.8,82.4,66.35352,73.52306,78.90113
TJIG,6/22/2024,87.8,82.4,66.15182,74.58697,79.039246
TJIG,6/23/2024,87.8,80.6,70.083244,79.83149,83.88154
TJIG,6/24/2024,87.8,78.8,70.44994,80.57336,83.88154
TJIG,6/25/2024,89.6,82.4,62.683746,77.72724,83.88154
TJIG,6/26/2024,87.8,84.2,74.60542,79.250084,83.88154
TJIG,6/27/2024,87.8,84.2,70.44994,76.74884,83.88154
TJIG,6/28/2024,89.6,82.4,66.35352,72.78527,78.90113
TJIG,6/29/2024,87.8,80.6,70.44994,78.20474,83.66177
TJIG,6/30/2024,89.6,82.4,70.44994,80.47808,88.90445
TJIG,7/1/2024,89.6,84.2,66.35352,72.834564,79.17608
TJIG,7/2/2024,91.4,78.8,62.683746,80.31368,88.90445
TJIG,7/3/2024,87.8,69.8,74.76602,79.741295,83.88154
TJIG,7/4/2024,87.8,84.2,74.76602,79.75161,83.88154
TJIG,7/5/2024,91.4,82.4,59.241306,78.844185,83.88154
TJIG,7/6/2024,93.2,82.4,49.619205,67.12817,78.90113
TJIG,7/7/2024,87.8,84.2,66.35352,74.448875,79.039246
TJIG,7/8/2024,87.8,82.4,62.467205,74.48208,83.88154
TJIG,7/9/2024,89.6,84.2,70.630974,80.20137,83.88154
TJIG,7/10/2024,84.2,82.4,74.44338,,83.772194
TJIG,7/11/2024,87.8,82.4,70.26737,76.24772,83.88154
TJIG,7/12/2024,87.8,82.4,70.44994,80.91743,88.90445
TJIG,7/13/2024,87.8,78.8,74.76602,86.02183,94.22723
TJIG,7/14/2024,89.6,84.2,70.630974,79.280876,83.88154
TJIG,7/15/2024,87.8,80.6,62.467205,73.45368,83.66177
TJIG,7/16/2024,87.8,80.6,65.94849,75.13335,79.17608
TJIG,7/17/2024,87.8,84.2,70.44994,75.09343,79.17608
TJIG,7/18/2024,87.8,84.2,66.35352,76.09376,83.88154
TJIG,7/19/2024,84.2,80.6,70.083244,79.98656,88.90445
TJIG,7/20/2024,87.8,82.4,74.76602,79.23479,83.88154
TJIG,7/21/2024,87.8,84.2,66.35352,72.458176,79.039246
TJIG,7/22/2024,87.8,78.8,70.083244,82.05561,88.90445
TJIG,7/23/2024,87.8,82.4,62.249004,75.30623,83.88154
TJIG,7/24/2024,87.8,80.6,66.35352,75.76172,83.66177
TJIG,7/25/2024,89.6,82.4,70.44994,79.39832,83.98982
TJIG,7/26/2024,87.8,84.2,74.76602,79.770515,83.88154
TJIG,7/27/2024,87.8,82.4,70.26737,76.46576,79.17608
TJIG,7/28/2024,87.8,78.8,66.35352,77.46892,83.55026
TJIG,7/29/2024,87.8,80.6,66.35352,77.445435,83.66177
TJIG,7/30/2024,87.8,78.8,66.35352,78.53031,88.74824
TJIG,7/31/2024,84.2,80.6,78.90113,87.261375,94.26866
TJIG,8/1/2024,87.8,78.8,66.35352,83.1628,88.826744
TJIG,8/2/2024,87.8,78.8,74.44338,81.96533,88.74824
TJIG,8/3/2024,87.8,82.4,66.35352,74.880295,78.90113
TJIG,8/4/2024,89.6,82.4,70.630974,76.776505,79.17608
TJIG,8/5/2024,89.6,84.2,70.44994,76.18499,83.88154
TJIG,8/6/2024,87.8,84.2,70.26737,75.12392,79.039246
TJIG,8/7/2024,89.6,80.6,62.683746,75.30611,83.66177
TJIG,8/8/2024,87.8,80.6,66.35352,75.049065,83.88154
TJIG,8/9/2024,87.8,82.4,70.44994,81.52481,88.98136
TJIG,8/10/2024,87.8,84.2,66.35352,73.322205,83.88154
TJIG,8/11/2024,87.8,78.8,70.44994,81.91556,88.826744
TJIG,8/12/2024,87.8,80.6,66.35352,78.779495,88.826744
TJIG,8/13/2024,87.8,78.8,70.44994,79.20159,100
TJIG,8/14/2024,78.8,77,88.668915,88.71898,88.74824
TJIG,8/15/2024,,,,,
TJIG,8/16/2024,,,,,
TJIG,8/17/2024,,,,,
TJIG,8/18/2024,,,,,
TJIG,8/19/2024,,,,,
TJIG,8/20/2024,,,,,
TJIG,8/21/2024,,,,,
TJIG,8/22/2024,,,,,
TJIG,8/23/2024,,,,,
TJIG,8/24/2024,,,,,
TJIG,8/25/2024,,,,,
TJIG,8/26/2024,,,,,
TJIG,8/27/2024,,,,,
TJIG,8/28/2024,,,,,
TJIG,8/29/2024,,,,,
TJIG,8/30/2024,,,,,
TJIG,8/31/2024,,,,,
TJIG,9/1/2024,,,,,
TJIG,9/2/2024,,,,,
TJIG,9/3/2024,,,,,
TJIG,9/4/2024,,,,,
TJIG,9/5/2024,,,,,
TJIG,9/6/2024,,,,,
TJIG,9/7/2024,,,,,
TJIG,9/8/2024,,,,,
TJIG,9/9/2024,,,,,
TJIG,9/10/2024,,,,,
TJIG,9/11/2024,,,,,
TJIG,9/12/2024,,,,,
TJIG,9/13/2024,,,,,
TJIG,9/14/2024,,,,,
TJIG,9/15/2024,,,,,
TJIG,9/16/2024,,,,,
TJIG,9/17/2024,,,,,
TJIG,9/18/2024,,,,,
TJIG,9/19/2024,,,,,
TJIG,9/20/2024,,,,,
TJIG,9/21/2024,,,,,
TJIG,9/22/2024,,,,,
TJIG,9/23/2024,,,,,
TJIG,9/24/2024,89.6,87.8,66.55361,70.264084,74.76602
TJIG,9/25/2024,89.6,82.4,62.683746,72.70896,78.90113
TJIG,9/26/2024,89.6,80.6,55.28835,77.90326,88.90445
TJIG,9/27/2024,89.6,80.6,70.44994,77.99077,83.772194
TJIG,9/28/2024,89.6,82.4,70.630974,79.48816,83.88154
TJIG,9/29/2024,87.8,80.6,70.44994,78.202286,83.66177
TJIG,9/30/2024,89.6,80.6,66.35352,76.607895,83.66177
TJIG,10/1/2024,89.6,80.6,66.15182,75.07154,83.66177
TJIG,10/2/2024,87.8,78.8,66.35352,77.64024,83.88154
TJIG,10/3/2024,89.6,80.6,66.35352,78.10473,88.826744
TJIG,10/4/2024,87.8,82.4,70.44994,78.77114,83.772194
TJIG,10/5/2024,87.8,80.6,66.15182,78.50956,88.826744
TJIG,10/6/2024,87.8,80.6,66.35352,76.84132,88.826744
TJIG,10/7/2024,89.6,78.8,62.467205,79.84929,88.90445
TJIG,10/8/2024,93.2,80.6,55.77155,72.79204,83.66177
TJIG,10/9/2024,93.2,82.4,56.010715,68.95847,79.039246
TJIG,10/10/2024,95,82.4,46.67032,68.41924,88.90445
TJIG,10/11/2024,89.6,80.6,55.530766,68.7472,78.90113
TJIG,10/12/2024,91.4,78.8,49.362175,69.85356,83.55026
TJIG,10/13/2024,89.6,78.8,62.467205,77.77778,88.826744
TJIG,10/14/2024,89.6,80.6,62.683746,76.194214,83.66177
TJIG,10/15/2024,89.6,80.6,55.530766,68.29309,78.76171
TJIG,10/16/2024,89.6,78.8,59.012367,71.892654,83.55026
TJIG,10/17/2024,89.6,82.4,62.683746,74.71646,79.039246
TJIG,10/18/2024,87.8,80.6,66.35352,81.074585,88.826744
TJIG,10/19/2024,87.8,78.8,66.35352,81.608154,88.826744
TJIG,10/20/2024,89.6,80.6,66.35352,80.19385,88.826744
TJIG,10/21/2024,89.6,80.6,62.683746,76.20808,88.826744
TJIG,10/22/2024,91.4,80.6,52.481148,70.55314,83.66177
TJIG,10/23/2024,95,80.6,52.73017,71.61973,88.826744
TJIG,10/24/2024,91.4,82.4,66.35352,76.28544,83.772194
TJIG,10/25/2024,89.6,78.8,69.897545,77.53647,83.772194
TJIG,10/26/2024,87.8,78.8,66.35352,78.792694,88.74824
TJIG,10/27/2024,87.8,78.8,66.15182,77.94164,88.74824
TJIG,10/28/2024,87.8,80.6,66.35352,75.24228,83.66177
TJIG,10/29/2024,84.2,80.6,74.44338,81.71973,88.826744
TJIG,10/30/2024,87.8,75.2,62.467205,74.57803,83.55026
TJIG,10/31/2024,75.2,73.4,88.507805,89.97878,100
TJIG,11/1/2024,82.4,73.4,69.897545,86.77609,94.14301
TJIG,11/2/2024,87.8,75.2,62.467205,78.44885,88.588776
TJIG,11/3/2024,87.8,78.8,66.35352,78.34482,83.55026
TJIG,11/4/2024,87.8,80.6,66.35352,78.72186,83.88154
TJIG,11/5/2024,84.2,78.8,74.44338,83.03945,94.22723
TJIG,11/6/2024,86,75.2,74.44338,85.799835,94.14301
TJIG,11/7/2024,84.2,73.4,74.2799,89.41993,100
TJIG,11/8/2024,87.8,77,62.467205,84.53258,94.18534
TJIG,11/9/2024,86,80.6,70.26737,81.65775,88.90445
TJIG,11/10/2024,82.4,78.8,83.66177,86.125946,94.22723
TJIG,11/11/2024,82.4,75.2,78.90113,84.78924,94.14301
TJIG,11/12/2024,86,78.8,66.15182,83.393845,88.90445
TJIG,11/13/2024,86,77,70.26737,81.83444,94.18534
TJIG,11/14/2024,84.2,78.8,70.083244,79.589485,83.66177
