Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,airport,13,52,TRUE,1/3/2015,6.393710713,3.660307002,5.49661085,7.652494336,7.232863381,6.269650585,3.862663167,5.133013168,5.698452643,6.217342814,4.425550156,11.72977927,5.123432492,6.466947997
Playa,airport,13,52,TRUE,1/10/2015,6.494582605,3.775900299,5.865086237,7.034859664,6.655161032,5.129691821,4.048925106,5.309238168,5.223019486,6.068348844,5.221458146,11.97799986,4.164612622,9.100402527
Playa,airport,13,52,TRUE,1/17/2015,6.455702673,3.943617994,6.239329189,6.470000018,5.973986378,3.459339448,3.669723741,5.290218874,5.117744287,5.468898679,8.946781163,10.01151541,4.499734023,9.98574378
Playa,airport,13,52,TRUE,1/24/2015,6.415392078,3.889586783,6.363638734,6.284083147,5.625577398,2.779025817,3.548019645,4.887645083,4.915494038,5.392086101,11.55102323,7.824199683,4.451396572,9.81765603
Playa,airport,13,52,TRUE,1/31/2015,6.38103697,4.17379863,6.303714453,5.98005495,5.221045313,2.976391589,4.006417722,4.185211941,4.611538402,5.92397831,12.79577282,6.035035669,7.280145456,7.563820097
Playa,airport,13,52,TRUE,2/7/2015,6.381927501,5.098364307,6.26597875,5.950892811,4.608778512,3.474292015,4.622276279,4.253523332,5.90467906,6.000203161,12.54714853,4.732554483,9.602247498,3.624881735
Playa,airport,13,52,TRUE,2/14/2015,6.37460983,6.06351687,6.296755075,5.81714585,3.352473285,3.531704676,5.117244123,4.882366344,5.570392607,9.094066987,10.12318774,4.621911109,10.12013946,2.069701025
Playa,airport,13,52,TRUE,2/21/2015,6.381128872,6.738261838,6.639200289,5.937598887,3.005746909,3.849982165,5.271519337,5.424664418,5.004723079,11.24947027,7.587945132,4.191574202,9.56943137,2.283726339
Playa,airport,13,52,TRUE,2/28/2015,6.323322909,6.6987303,6.346823331,5.52783552,3.233951976,4.334873135,4.623969218,5.061211177,5.475858239,12.48245288,5.763966316,7.033637951,7.369842742,2.243238278
Playa,airport,13,52,TRUE,3/7/2015,6.266159841,5.852411055,5.572252744,4.331600761,3.16561375,4.25469164,3.736037781,5.895659914,6.432783756,12.85394275,5.042703452,9.87855833,3.711894302,2.478025269
Playa,airport,13,52,TRUE,3/14/2015,6.416817687,4.497388602,4.188913304,2.292639677,2.121769488,3.324251274,2.504503232,7.025261833,10.71130748,11.30780322,5.955980196,11.53599199,1.213345269,2.906804488
Playa,airport,13,52,TRUE,3/21/2015,6.791387493,3.481157164,3.172503972,1.174690029,1.260595539,2.048509791,1.317688649,8.774043072,14.03138864,9.767677739,6.652475069,11.88530476,1.114390416,3.53332075
Playa,airport,13,52,TRUE,3/28/2015,7.079347322,2.734726663,2.522778037,1.034673799,1.336287047,1.432998112,3.147506821,10.08230445,15.62630457,8.548851028,9.690706545,9.643229045,2.442190997,3.328717153
Playa,airport,13,52,TRUE,4/4/2015,7.3559916,2.21818562,2.107455584,0.583811469,1.292918107,1.538693725,7.984666097,10.5391551,15.62591618,7.909357568,12.50845047,5.560266692,4.026654023,2.132715552
Playa,airport,13,52,TRUE,4/11/2015,7.697530742,1.63881273,1.335710844,0.924624717,0.765419154,2.210407738,10.25102964,13.55477174,13.29541631,8.255841332,13.88122957,2.653829898,4.784237752,1.765352222
Playa,airport,13,52,TRUE,4/18/2015,7.98978641,1.373008367,1.213889486,1.161920778,1.666531134,2.88324905,11.60774589,16.06376883,11.35756947,8.474573161,13.60195194,2.558608694,4.960136416,2.077980366
Playa,airport,13,52,TRUE,4/25/2015,8.171658783,1.252809492,1.312272514,1.314291838,2.808345599,4.912794592,12.3473345,17.14915446,9.926411069,11.07141904,10.92295502,3.496959477,4.425176523,3.502113844
Playa,airport,13,52,TRUE,5/2/2015,8.347083272,1.665173593,0.909031787,1.251448027,3.191640893,9.444620643,12.16421948,16.6924287,9.027533475,13.56518512,6.552569825,4.860573731,3.026358668,5.776718785
Playa,airport,13,52,TRUE,5/9/2015,8.677153274,1.59211095,1.602180159,1.123567188,3.673506549,11.64385001,14.70967598,14.08657253,9.176204442,14.80713657,3.554342073,5.544175764,2.511563221,7.445230986
Playa,airport,13,52,TRUE,5/16/2015,8.854930167,1.661403988,1.82297872,2.381758638,4.1083157,12.75192979,16.88498413,11.99912604,9.209500198,14.29923373,3.24178168,5.546813451,2.636309626,7.841548114
Playa,airport,13,52,TRUE,5/23/2015,8.953404446,1.755245786,1.839133806,3.689050527,5.91302624,13.35665251,17.82676683,10.54212656,11.69688448,11.51506817,4.026749318,4.936559275,3.959890896,7.353870531
Playa,airport,13,52,TRUE,5/30/2015,8.838643789,1.265341775,1.550479481,3.850884767,10.03434657,12.77194458,17.08928499,9.444667404,13.96283819,6.940850627,5.184832935,3.366624381,6.072223775,5.784965648
Playa,airport,13,52,TRUE,6/6/2015,8.779261567,1.616796084,1.139814644,3.700954945,11.66936563,14.73066416,14.10089819,9.192872132,14.82387024,3.570960434,5.557948754,2.525025523,7.458292416,4.740043597
Playa,airport,13,52,TRUE,6/13/2015,8.720293596,1.550388795,2.072327779,3.618383387,12.29944675,16.56007883,11.74535952,8.918878666,14.02315511,2.969669011,5.314367175,2.415674579,7.603929253,5.32886624
Playa,airport,13,52,TRUE,6/20/2015,8.737949607,1.474853638,3.101596945,5.245261362,12.69093113,17.37986835,10.1358983,11.28372887,11.12321373,3.674688086,4.598152621,3.656802959,7.012999061,6.257790643
Playa,airport,13,52,TRUE,6/27/2015,8.717792334,1.263955613,3.225242033,9.474402626,12.19540428,16.71281525,9.048949791,13.58555878,6.572304576,4.877079975,3.043767751,5.791812702,5.46361962,7.217744449
Playa,airport,13,52,TRUE,7/4/2015,8.63266771,0.76484568,2.913818729,10.93232956,14.12220362,13.68488037,8.708851165,14.33747404,3.092101602,5.15811201,2.133370832,7.07920804,4.311241983,7.916242918
Playa,airport,13,52,TRUE,7/11/2015,8.58590603,1.576257084,2.68482758,11.41659305,15.92667775,11.25042183,8.351775236,13.48572584,2.446464119,4.862520147,1.984585591,7.140324315,4.818410462,8.870315779
Playa,airport,13,52,TRUE,7/18/2015,8.636798705,2.406959375,4.456286794,11.85558662,16.81886861,9.626820509,10.76875624,10.63889472,3.248488776,4.179994455,3.283241055,6.591040476,5.715545439,9.159843308
Playa,airport,13,52,TRUE,7/25/2015,8.69585588,2.573479009,8.901176843,11.58393142,16.31258354,8.628763518,13.18671072,6.189571235,4.556438469,2.703740254,5.497377524,5.128206837,6.770865131,8.933079918
Playa,airport,13,52,TRUE,8/1/2015,8.57695477,2.366973767,10.40628267,13.68458151,13.38465554,8.35962219,13.98585091,2.753096606,4.869849273,1.849794956,6.805990448,4.00433831,7.53378187,7.530325889
