Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Arboleda,airport,13,52,TRUE,2/21/2015,2.708008642,2.170527745,2.264795733,1.442908225,2.546034049,0.806383331,0.450936531,5.048168054,2.250471436,4.221547738,2.950387478,1.055575359,4.189937262,0.574448588
Arboleda,airport,13,52,TRUE,2/28/2015,2.704727011,2.750531555,1.495426076,1.835447433,2.134677026,0.689826728,1.223335808,5.539309126,0.968041513,4.617112873,1.976633105,2.586162287,3.318838631,0.923847416
Arboleda,airport,13,52,TRUE,3/7/2015,2.685518774,2.573907321,1.292086534,2.373742697,1.25941459,0.773806063,2.18408708,5.021076656,1.601912153,4.958492829,0.415383127,3.899533022,1.907732181,1.220466475
Arboleda,airport,13,52,TRUE,3/14/2015,2.715427729,2.619441074,1.26250242,2.687805643,0.877424262,0.836340697,3.431586891,3.873045557,2.957886916,4.502371131,0.421639339,4.523501289,0.62020539,1.373276724
Arboleda,airport,13,52,TRUE,3/21/2015,2.709879865,2.476931164,1.223225269,2.73338772,1.061200092,0.508827579,4.615499379,2.233388815,4.448892748,3.114433873,1.170534188,4.427741332,0.561185617,1.379757167
Arboleda,airport,13,52,TRUE,3/28/2015,2.609372397,1.500323993,1.816993698,2.176727204,0.752194173,1.151261234,5.416209574,1.036683451,4.684736318,2.003432083,2.626670029,3.373077852,0.920228935,0.915714947
Arboleda,airport,13,52,TRUE,4/4/2015,2.591410118,1.526728486,2.294912675,1.107796346,0.561428074,2.5328897,5.394122042,1.378290578,4.720633858,0.5231414,3.704625504,1.791769864,1.099658209,0.215820943
Arboleda,airport,13,52,TRUE,4/11/2015,2.602259318,1.838818985,2.326384886,0.404314382,0.742022576,4.196273087,4.345887799,2.557419883,4.120709179,0.535772002,4.010668668,0.722061637,1.017087084,0.762209709
Arboleda,airport,13,52,TRUE,4/18/2015,2.60111301,1.548991164,2.462541091,0.695885824,0.511062354,5.246063049,2.284033405,4.12234881,2.87974983,1.023249644,4.083654717,0.617464566,1.130405071,1.15726955
Arboleda,airport,13,52,TRUE,4/25/2015,2.632867904,1.792181889,2.248273715,0.860655123,1.044489555,5.212885535,1.164213984,4.797060151,2.051985955,2.696755517,3.464571934,0.924418354,0.977811725,1.783020362
Arboleda,airport,13,52,TRUE,5/2/2015,2.665324135,2.465694962,1.425536459,1.012640156,1.880961722,4.682281792,1.858727121,5.182741891,0.445232365,4.09010511,2.045346923,1.358195519,0.506984322,2.055314111
Arboleda,airport,13,52,TRUE,5/9/2015,2.694270128,2.747093248,0.958290446,0.89590852,3.317355936,3.811912995,3.032136316,4.564569705,0.463847533,4.605419554,0.648101632,1.43443701,1.072473025,2.117340328
Arboleda,airport,13,52,TRUE,5/16/2015,2.676943191,2.730720589,1.057540072,0.506330253,4.62155298,2.233075376,4.445614013,3.112049762,1.16855232,4.424361177,0.560538585,1.377194954,1.395193307,1.853399942
Arboleda,airport,13,52,TRUE,5/23/2015,2.621061035,2.263680694,0.884216245,1.024311323,5.17000375,1.192947718,4.820849528,2.062883856,2.712023072,3.484161448,0.926916324,0.991699613,1.800443775,1.45854621
Arboleda,airport,13,52,TRUE,5/30/2015,2.559115035,1.114637518,0.570328318,2.514878125,5.375101192,1.387924597,4.732572475,0.51520758,3.714212352,1.796754993,1.104962983,0.218307092,1.68506034,1.622696442
Arboleda,airport,13,52,TRUE,6/6/2015,2.597497318,0.276383442,0.964624775,4.7324593,4.726528217,2.376223919,3.879999552,0.829626131,3.675812172,0.977215839,0.831566078,0.688380699,1.353254759,1.765061095
Arboleda,airport,13,52,TRUE,6/13/2015,2.662038564,0.391207171,1.357442624,6.524816641,2.811139595,3.561153564,2.498241966,1.154066906,3.434888871,1.164993138,0.804929754,0.792136408,1.227782824,1.85983825
Arboleda,airport,13,52,TRUE,6/20/2015,2.63540214,0.456915706,2.035465037,6.687580541,0.900706307,4.000984811,1.833296741,2.289952097,2.86195076,1.150237443,0.741173728,1.212541564,1.508363887,1.407579484
Arboleda,airport,13,52,TRUE,6/27/2015,2.583849233,0.453107621,2.948581579,5.829158305,1.221058405,4.452162256,0.740011978,3.495172727,1.70594612,1.006362531,0.289364914,1.45564706,1.782345936,0.730804441
Arboleda,airport,13,52,TRUE,7/4/2015,2.563273608,0.813127017,4.415468018,4.497528795,2.47308567,4.019992874,0.648783393,3.871831742,0.816841068,0.933512611,0.719332476,1.514526361,1.604357854,0.645884751
Arboleda,airport,13,52,TRUE,7/11/2015,2.573535227,0.911442506,5.914472031,2.50160598,3.810766425,2.663106296,1.021353316,3.7360686,0.868389395,0.919404964,0.938726692,1.384338564,1.593661797,0.691473287
Arboleda,airport,13,52,TRUE,7/18/2015,2.602615382,1.791759471,6.365493965,0.798194211,4.170986245,1.852843028,2.35672919,2.980204373,1.057156417,0.742029861,1.33112748,1.465043833,1.269663271,1.106990785
Arboleda,airport,13,52,TRUE,7/25/2015,2.671196534,3.192149074,6.082010214,1.192486212,4.299601671,0.882791349,3.381926882,1.681408282,0.978820618,0.396849025,1.331521991,1.880719215,0.881629545,1.850062481
Arboleda,airport,13,52,TRUE,8/1/2015,2.765724017,4.951481852,4.890561539,2.327285347,3.786971086,0.960350983,3.543318372,1.097747926,0.777042326,0.689670616,1.244442235,1.878021553,0.931337706,3.089166284
Arboleda,airport,13,52,TRUE,8/8/2015,2.899767006,6.539933902,2.81984166,3.55543733,2.494599612,1.15866078,3.427642377,1.172722444,0.803343285,0.789392469,1.224631061,1.866737257,0.989768706,4.245815758
Arboleda,airport,13,52,TRUE,8/15/2015,2.920846828,6.501096137,0.831058256,4.099126633,1.842562839,2.326928319,2.929373669,1.094126443,0.737675502,1.28066062,1.481296619,1.326363538,1.168291829,5.005909917
Arboleda,airport,13,52,TRUE,8/22/2015,2.831873606,5.332109864,1.410456301,4.75962556,0.498006103,3.736016381,1.80839509,1.11730651,0.225747473,1.707256445,1.6089702,0.477100527,1.490137601,4.94486459
Arboleda,airport,13,52,TRUE,8/29/2015,2.753493426,3.764481514,3.095536962,4.616470846,0.507432253,4.673473075,0.679119552,1.485817538,1.115981383,2.173092833,1.070896846,0.705513453,2.084084785,4.095551809
Arboleda,airport,13,52,TRUE,9/5/2015,2.820204299,2.492922008,5.021170718,3.536411384,1.598692442,5.001383902,0.900962407,1.83165685,1.81933735,2.297422744,1.118527677,1.279183334,2.354799384,3.272027853
Arboleda,airport,13,52,TRUE,9/12/2015,2.943000992,2.576884595,5.799814617,2.650476141,3.435990662,4.338290634,1.386670127,1.681880721,2.522276642,1.846136763,1.192122387,1.431024557,2.910417327,2.864457119
Arboleda,airport,13,52,TRUE,9/19/2015,2.957426233,2.833042383,5.905254042,1.036227478,4.739078725,2.61751651,1.893457621,1.129112588,2.651687911,1.414147115,1.103374896,1.437777276,3.352628398,3.464755788
Arboleda,airport,13,52,TRUE,9/26/2015,3.017921681,3.624235075,5.021223481,0.958731736,5.196034984,1.062337757,1.892363225,1.475741437,2.600082514,0.927949378,1.185850755,1.789500086,3.382816419,4.644935286
Arboleda,airport,13,52,TRUE,10/3/2015,3.153494487,5.078142743,3.578915451,1.646811601,5.057067889,0.947785104,1.876694894,1.860937122,2.341409379,1.129909803,1.338612975,2.296801136,3.190338003,5.523501208
Arboleda,airport,13,52,TRUE,10/10/2015,3.276411469,5.688181475,2.572895459,3.34608772,4.237163078,1.310511823,1.596480622,2.439753679,1.78499052,1.119730002,1.32749927,3.041775317,3.030076685,6.047618688
Arboleda,airport,13,52,TRUE,10/17/2015,3.336476795,5.756047324,0.891205191,4.601381042,2.487245121,1.775235345,0.998111805,2.528423722,1.390976588,0.948554323,1.363816233,3.559015772,3.706641362,6.46456645
